transaction_id,user_id,amount,transaction_time,merchant_category,location,device_type,payment_method,failed_attempts,is_fraud
105370,555,13633.06,2026-01-30 17:31:20,Electronics,Mumbai,Web,Net Banking,0,False
105371,1535,12971.49,2026-03-02 07:30:18,Electronics,Pune,POS,Card,4,False
105372,509,67393.63,2026-04-25 04:40:44,Luxury,Chennai,Mobile,Card,1,False
105373,1265,49593.48,2026-05-25 15:58:55,Electronics,Pune,Mobile,Wallet,4,False
105374,870,105075.33,2026-02-01 05:18:31,Electronics,Bangalore,Web,Wallet,2,False
105375,1618,124253.58,2026-05-23 09:31:40,Electronics,Chennai,POS,Net Banking,4,False
105376,1341,101641.29,2026-03-29 15:48:01,Food,Chennai,POS,Card,1,False
105377,1149,127067.62,2026-01-12 11:08:50,Luxury,Pune,POS,Wallet,5,False
105378,1564,69654.13,2026-01-07 06:37:47,Jewelry,Hyderabad,Web,Wallet,0,False
105379,703,101977.3,2026-02-07 13:04:40,Jewelry,Delhi,POS,Net Banking,1,False
105380,825,80256.37,2026-06-19 23:38:46,Electronics,Chennai,POS,Net Banking,5,False
105381,509,20130.91,2026-02-19 17:29:36,Luxury,Delhi,POS,Card,3,False
105382,1693,145305.68,2026-05-29 17:34:23,Food,Hyderabad,POS,Net Banking,5,False
105383,1850,21961.1,2026-01-28 21:45:46,Electronics,Delhi,Mobile,Net Banking,0,False
105384,1230,60358.58,2026-04-09 20:11:31,Jewelry,Bangalore,Web,UPI,0,False
105385,1554,109738.86,2026-05-10 07:57:39,Food,Pune,POS,Wallet,1,False
105386,501,95974.04,2026-06-14 17:08:16,Jewelry,Hyderabad,Mobile,Wallet,5,False
105387,642,112948.41,2026-05-06 02:35:45,Electronics,Chennai,POS,Net Banking,2,False
105388,1099,62610.92,2026-03-12 12:13:24,Electronics,Bangalore,POS,Net Banking,3,False
105389,1314,125549.89,2026-02-21 15:45:59,Luxury,Pune,Web,Card,0,False
105390,1497,37188.86,2026-03-17 08:56:03,Jewelry,Chennai,POS,UPI,1,False
105391,1226,62463.5,2026-06-15 10:57:26,Electronics,Chennai,POS,Net Banking,2,False
105392,1348,121870.58,2026-03-02 06:48:12,Jewelry,Hyderabad,POS,Net Banking,1,False
105393,1371,83283.09,2026-01-25 01:54:55,Luxury,Delhi,POS,UPI,1,False
105394,1552,12830.69,2026-03-02 03:23:00,Jewelry,Delhi,Mobile,Net Banking,0,False
105395,1138,42126.45,2026-06-10 21:21:21,Electronics,Delhi,Web,Wallet,2,False
105396,521,89636.09,2026-03-16 03:26:33,Luxury,Bangalore,POS,Card,2,False
105397,740,115087.38,2026-01-22 14:25:56,Luxury,Delhi,Web,Wallet,0,False
105398,1759,133715.78,2026-02-27 19:51:25,Electronics,Chennai,Web,Wallet,0,False
105399,1686,85073.07,2026-05-01 07:29:31,Electronics,Chennai,POS,UPI,4,False
105400,857,57705.22,2026-03-07 12:47:22,Jewelry,Chennai,POS,UPI,5,False
105401,690,49972.03,2026-01-08 12:25:12,Food,Hyderabad,Mobile,UPI,5,False
105402,1506,62445.49,2026-04-27 08:16:40,Luxury,Delhi,POS,Card,1,False
105403,844,90913.07,2026-06-15 08:00:52,Luxury,Chennai,Mobile,Wallet,0,False
105404,1821,131953.47,2026-02-25 18:30:01,Food,Mumbai,Mobile,UPI,1,False
105405,1281,100398.36,2026-04-24 11:09:40,Electronics,Mumbai,POS,UPI,1,False
105406,1669,13956.72,2026-03-04 18:41:11,Food,Bangalore,Web,Net Banking,3,False
105407,1640,95077.97,2026-06-01 18:32:49,Jewelry,Pune,Web,Card,0,False
105408,1855,35001.36,2026-02-13 08:50:12,Food,Pune,POS,Net Banking,3,False
105409,1355,99218.82,2026-06-08 08:15:44,Electronics,Pune,POS,Net Banking,5,False
105410,1665,111522.12,2026-06-25 02:14:34,Luxury,Bangalore,Web,Wallet,2,False
105411,1079,128648.37,2026-06-03 08:24:29,Luxury,Mumbai,Web,Card,2,False
105412,1725,36492.95,2026-05-27 15:55:53,Electronics,Hyderabad,POS,Card,1,False
105413,1504,24969.54,2026-05-31 12:46:18,Jewelry,Mumbai,Web,Card,0,False
105414,1821,110535.55,2026-05-21 17:37:09,Luxury,Hyderabad,Web,UPI,2,False
105415,1227,118394.45,2026-04-25 05:15:02,Jewelry,Chennai,Mobile,Wallet,5,False
105416,739,110615.97,2026-03-13 09:10:00,Food,Chennai,Web,UPI,2,False
105417,1592,131296.32,2026-06-20 15:24:46,Luxury,Mumbai,POS,Wallet,0,False
105418,1681,132666.77,2026-04-09 20:03:57,Electronics,Pune,POS,Card,4,False
105419,855,119898.95,2026-01-04 10:17:07,Luxury,Chennai,Mobile,Net Banking,2,False
105420,1293,98210.03,2026-04-06 09:45:30,Food,Mumbai,Mobile,Net Banking,2,False
105421,1585,88973.13,2026-05-19 00:59:45,Luxury,Delhi,POS,UPI,5,True
105422,1954,95156.11,2026-01-19 09:35:45,Electronics,Chennai,Mobile,Wallet,2,False
105423,1114,119897.04,2026-04-11 17:24:54,Electronics,Delhi,Web,Card,5,False
105424,1745,125092.65,2026-02-27 20:24:36,Jewelry,Mumbai,Mobile,UPI,2,False
105425,1136,58497.5,2026-06-01 04:28:41,Jewelry,Pune,Mobile,Card,3,True
105426,1988,101643.69,2026-01-03 00:20:32,Jewelry,Delhi,Mobile,Net Banking,2,False
105427,1552,148541.28,2026-02-05 15:57:17,Jewelry,Hyderabad,Mobile,UPI,4,False
105428,1830,44646.43,2026-06-25 03:39:58,Luxury,Bangalore,Mobile,Wallet,0,False
105429,1647,23483.32,2026-02-19 13:46:58,Jewelry,Chennai,POS,Wallet,0,False
105430,810,18847.53,2026-03-03 05:17:25,Electronics,Delhi,Mobile,Net Banking,0,False
105431,1947,31941.52,2026-06-10 00:42:58,Food,Mumbai,Web,Card,0,False
105432,573,94862.8,2026-05-09 12:20:35,Food,Bangalore,Mobile,Card,4,False
105433,1087,47935.27,2026-01-31 01:30:59,Jewelry,Delhi,Mobile,Wallet,2,False
105434,1045,69854.14,2026-03-27 17:57:15,Food,Chennai,Mobile,Card,2,False
105435,916,63453.78,2026-04-02 22:11:57,Jewelry,Pune,Web,UPI,0,False
105436,1608,141282.75,2026-04-26 01:49:39,Electronics,Hyderabad,Web,Wallet,1,False
105437,1511,41084.39,2026-03-02 21:13:32,Jewelry,Pune,POS,Wallet,4,False
105438,753,59794.94,2026-02-08 04:27:42,Luxury,Bangalore,POS,UPI,2,False
105439,1658,93624.07,2026-04-25 21:19:17,Electronics,Bangalore,POS,Card,3,False
105440,835,26136.67,2026-02-23 05:38:29,Electronics,Mumbai,Mobile,Card,3,False
105441,1658,130870.1,2026-05-31 21:35:15,Jewelry,Chennai,Web,Net Banking,0,False
105442,1920,14335.32,2026-01-14 00:55:07,Electronics,Chennai,Web,Wallet,5,False
105443,953,62794.12,2026-06-07 17:25:54,Jewelry,Mumbai,Mobile,Wallet,3,False
105444,693,111364.88,2026-02-13 10:31:47,Jewelry,Hyderabad,Mobile,Card,4,False
105445,1490,36216.32,2026-03-19 06:40:19,Luxury,Pune,Web,Card,4,False
105446,904,75566.75,2026-06-14 10:45:32,Food,Chennai,POS,Card,3,False
105447,613,128622.95,2026-02-12 14:51:42,Luxury,Bangalore,POS,UPI,0,False
105448,518,120853.87,2026-06-17 22:59:24,Luxury,Chennai,Web,UPI,2,False
105449,853,37546.11,2026-03-19 22:01:43,Electronics,Chennai,Mobile,Card,5,False
105450,1321,125612.88,2026-06-02 18:01:16,Food,Mumbai,Web,Wallet,0,False
105451,1606,118843.06,2026-05-31 03:25:57,Electronics,Mumbai,Mobile,UPI,0,False
105452,1471,91592.36,2026-02-27 22:41:08,Food,Pune,Web,Wallet,5,False
105453,1484,39411.59,2026-02-01 15:12:48,Luxury,Bangalore,POS,UPI,2,False
105454,1595,67121.51,2026-05-21 21:02:07,Jewelry,Delhi,POS,Net Banking,4,False
105455,1193,80324.8,2026-01-06 09:11:42,Food,Mumbai,Web,Net Banking,0,False
105456,1589,42407.45,2026-04-04 22:44:34,Electronics,Delhi,Web,Card,0,False
105457,1858,135308.4,2026-01-30 19:47:52,Electronics,Bangalore,Web,UPI,0,False
105458,838,107462.25,2026-04-18 07:33:38,Food,Chennai,Mobile,Card,0,False
105459,1819,53129.68,2026-03-31 05:45:08,Jewelry,Bangalore,Mobile,Wallet,1,False
105460,1275,62766.07,2026-02-25 08:47:13,Electronics,Pune,Web,Net Banking,5,False
105461,1902,42902.81,2026-04-01 01:16:26,Jewelry,Bangalore,Web,Net Banking,2,False
105462,1241,80877.48,2026-04-09 23:03:33,Jewelry,Mumbai,Web,Card,3,False
105463,1998,115425.24,2026-02-25 07:58:36,Food,Mumbai,POS,UPI,0,False
105464,700,84824.18,2026-04-29 21:54:42,Luxury,Bangalore,Mobile,Card,3,False
105465,1449,57678.42,2026-05-12 16:46:26,Electronics,Pune,Mobile,Wallet,0,False
105466,1132,136301.64,2026-04-27 20:49:30,Electronics,Delhi,Web,Net Banking,4,False
105467,887,40411.25,2026-01-31 07:33:37,Food,Hyderabad,Web,Wallet,2,False
105468,1278,6035.97,2026-01-11 22:16:47,Luxury,Pune,POS,Card,1,False
105469,1964,92499.72,2026-05-19 02:40:57,Electronics,Hyderabad,Mobile,Card,0,False
105470,969,93097.42,2026-03-22 07:37:46,Electronics,Bangalore,Web,Wallet,3,False
105471,1888,129523.94,2026-05-18 14:21:17,Jewelry,Pune,POS,Card,0,False
105472,1831,26839.38,2026-05-13 15:08:31,Electronics,Bangalore,Mobile,Wallet,3,False
105473,1960,318.03,2026-04-11 22:31:01,Electronics,Delhi,Web,Card,1,False
105474,1318,14067.15,2026-02-16 03:13:57,Jewelry,Chennai,Mobile,Card,5,False
105475,996,65161.44,2026-05-10 07:31:25,Jewelry,Mumbai,Web,UPI,3,False
105476,1487,116747.09,2026-04-21 11:34:17,Jewelry,Chennai,Web,Net Banking,2,False
105477,1570,34496.36,2026-02-25 08:34:36,Electronics,Delhi,Web,Net Banking,0,False
105478,1585,129740.85,2026-06-12 14:00:34,Electronics,Bangalore,POS,Card,5,False
105479,1644,85446.05,2026-06-10 00:40:42,Food,Bangalore,Web,UPI,2,False
105480,794,97259.65,2026-05-19 03:06:04,Jewelry,Mumbai,POS,Net Banking,2,False
105481,1631,24561.01,2026-06-10 23:16:02,Jewelry,Hyderabad,Web,Wallet,0,False
105482,1776,28885.41,2026-06-05 00:19:04,Electronics,Delhi,POS,UPI,1,False
105483,1224,25494.64,2026-04-05 07:53:18,Electronics,Delhi,Web,UPI,4,False
105484,1400,118009.14,2026-01-02 21:55:37,Food,Mumbai,Mobile,Card,1,False
105485,1007,55637.71,2026-06-11 17:03:32,Jewelry,Mumbai,Mobile,Card,0,False
105486,1675,136952.77,2026-06-07 18:13:50,Jewelry,Hyderabad,Web,UPI,2,False
105487,517,24184.35,2026-03-07 00:36:54,Food,Hyderabad,Web,Net Banking,3,False
105488,1520,11621.93,2026-03-22 11:44:27,Jewelry,Bangalore,POS,Wallet,5,False
105489,1519,47553.38,2026-02-26 17:23:35,Jewelry,Chennai,Web,Card,2,False
105490,1323,121830.97,2026-04-12 09:59:14,Jewelry,Pune,Web,Net Banking,3,False
105491,680,84968.24,2026-03-14 22:05:52,Electronics,Chennai,Mobile,UPI,4,False
105492,1504,19130.81,2026-06-02 22:18:18,Jewelry,Delhi,Web,UPI,2,False
105493,775,44904.24,2026-06-03 08:27:58,Food,Pune,POS,UPI,3,False
105494,1002,98260.58,2026-02-13 14:03:23,Electronics,Mumbai,POS,Net Banking,0,False
105495,1067,96074.59,2026-01-15 21:00:17,Jewelry,Pune,POS,Net Banking,3,False
105496,1448,29382.28,2026-01-04 05:19:55,Luxury,Mumbai,POS,Card,0,False
105497,1709,99565.03,2026-05-31 16:05:38,Electronics,Hyderabad,Web,Wallet,0,False
105498,1006,73110.93,2026-04-22 07:04:45,Electronics,Hyderabad,Mobile,Wallet,1,False
105499,945,51635.19,2026-05-27 19:13:30,Food,Mumbai,Mobile,Card,1,False
105500,1699,4352.59,2026-01-29 15:08:53,Luxury,Pune,Web,Wallet,0,False
105501,1446,48881.55,2026-03-29 23:46:53,Luxury,Chennai,POS,UPI,0,False
105502,1818,149466.49,2026-05-31 00:19:03,Luxury,Bangalore,POS,Wallet,0,False
105503,914,60357.12,2026-02-28 07:20:00,Jewelry,Chennai,POS,Wallet,0,False
105504,1738,14466.97,2026-03-31 13:05:00,Food,Chennai,Mobile,Card,5,False
105505,1029,28343.31,2026-03-06 00:45:04,Luxury,Pune,POS,Card,1,False
105506,648,39215.23,2026-05-27 17:02:15,Food,Hyderabad,POS,Net Banking,3,False
105507,1205,13043.63,2026-02-14 18:32:20,Electronics,Chennai,Mobile,Net Banking,2,False
105508,1646,6198.28,2026-01-30 23:01:55,Luxury,Pune,POS,Wallet,1,False
105509,1127,98329.74,2026-06-05 12:50:36,Luxury,Chennai,Web,Wallet,4,False
105510,1480,47009.96,2026-01-23 19:25:22,Jewelry,Delhi,Mobile,Wallet,2,False
105511,666,50621.98,2026-05-16 07:39:36,Food,Pune,Mobile,Card,0,False
105512,578,128944.17,2026-05-04 17:52:42,Food,Chennai,Web,Net Banking,1,False
105513,580,147000.94,2026-04-05 11:23:32,Luxury,Delhi,Mobile,Card,4,False
105514,1707,112601.69,2026-04-13 14:48:14,Food,Hyderabad,POS,Wallet,1,False
105515,1173,89043.06,2026-02-07 22:43:20,Food,Mumbai,POS,Wallet,5,False
105516,1033,97144.1,2026-05-05 21:24:01,Jewelry,Bangalore,Mobile,UPI,5,False
105517,1971,111636.5,2026-06-12 01:15:36,Food,Chennai,POS,UPI,1,False
105518,1708,132685.03,2026-03-24 18:40:31,Luxury,Pune,Web,Card,3,False
105519,571,138431.89,2026-01-22 14:09:48,Luxury,Pune,Mobile,Wallet,5,False
105520,1731,33351.0,2026-01-14 04:43:13,Electronics,Bangalore,Mobile,Card,4,False
105521,912,135166.42,2026-01-18 00:47:31,Food,Bangalore,Mobile,Wallet,0,False
105522,1038,106769.92,2026-03-11 05:53:11,Electronics,Hyderabad,Mobile,Card,1,False
105523,1211,40267.77,2026-02-15 04:59:16,Food,Mumbai,Mobile,Wallet,2,False
105524,1410,138882.43,2026-03-19 09:04:17,Food,Chennai,Mobile,Card,0,False
105525,1282,8395.57,2026-06-13 23:46:04,Jewelry,Bangalore,Web,UPI,2,False
105526,734,69243.12,2026-03-29 06:45:25,Luxury,Delhi,POS,UPI,1,False
105527,1267,11527.48,2026-01-20 14:15:52,Food,Pune,POS,UPI,3,False
105528,795,120897.62,2026-04-20 02:56:32,Electronics,Bangalore,Mobile,Wallet,1,False
105529,1482,6241.73,2026-02-06 12:25:25,Electronics,Hyderabad,Mobile,Net Banking,3,False
105530,548,40525.41,2026-03-18 01:14:02,Electronics,Chennai,Mobile,Net Banking,5,False
105531,1457,142264.15,2026-01-09 16:05:57,Luxury,Hyderabad,POS,Card,1,False
105532,1920,12720.65,2026-04-04 19:01:21,Luxury,Delhi,POS,Net Banking,2,False
105533,1394,40762.59,2026-01-08 09:28:30,Food,Mumbai,Mobile,Card,4,False
105534,1882,138001.27,2026-06-15 07:43:37,Jewelry,Chennai,Web,UPI,2,False
105535,569,74776.29,2026-06-22 00:33:32,Jewelry,Chennai,Mobile,Card,4,True
105536,1649,84294.61,2026-06-16 12:04:05,Electronics,Mumbai,Mobile,Net Banking,2,False
105537,517,96529.37,2026-05-09 02:17:11,Luxury,Mumbai,Mobile,UPI,2,False
105538,1141,37672.9,2026-03-28 02:23:01,Electronics,Bangalore,Web,Net Banking,4,False
105539,1459,102239.2,2026-02-25 07:55:48,Luxury,Hyderabad,Mobile,Net Banking,1,False
105540,932,125500.91,2026-05-17 18:39:50,Electronics,Pune,Mobile,UPI,3,False
105541,1224,148201.88,2026-03-24 16:17:14,Jewelry,Mumbai,Mobile,Card,2,False
105542,1078,66958.87,2026-04-02 22:52:14,Electronics,Hyderabad,Web,UPI,1,False
105543,536,82874.05,2026-06-03 23:21:10,Luxury,Delhi,Mobile,Wallet,5,False
105544,1493,147082.8,2026-06-10 13:33:56,Jewelry,Delhi,Web,Net Banking,1,False
105545,899,107881.53,2026-04-03 20:39:15,Luxury,Chennai,Web,Net Banking,0,False
105546,623,98430.33,2026-01-10 10:18:10,Food,Bangalore,Web,UPI,5,False
105547,1376,18939.32,2026-05-30 10:18:09,Electronics,Mumbai,Mobile,Card,5,False
105548,1419,107865.52,2026-02-08 00:23:47,Food,Mumbai,POS,Net Banking,2,False
105549,1934,19015.15,2026-05-23 20:37:08,Jewelry,Hyderabad,POS,Net Banking,0,False
105550,1336,89758.14,2026-03-21 01:56:51,Jewelry,Mumbai,POS,Wallet,1,False
105551,1387,47351.44,2026-01-25 00:08:23,Luxury,Chennai,POS,Net Banking,5,False
105552,1766,133063.8,2026-06-02 21:09:29,Food,Mumbai,POS,Card,2,False
105553,1679,101757.83,2026-04-16 07:45:56,Jewelry,Pune,Mobile,Wallet,2,False
105554,614,12159.27,2026-04-06 02:07:25,Jewelry,Mumbai,Mobile,Wallet,3,False
105555,742,114499.76,2026-01-30 03:24:14,Electronics,Pune,Web,Net Banking,3,True
105556,1584,101355.72,2026-03-21 15:51:01,Jewelry,Hyderabad,Mobile,UPI,3,False
105557,1805,133789.91,2026-03-25 06:00:05,Luxury,Mumbai,Web,UPI,4,False
105558,1727,40069.78,2026-03-03 17:31:46,Luxury,Mumbai,Web,Net Banking,5,False
105559,1128,42174.94,2026-02-09 06:44:28,Luxury,Chennai,Web,Net Banking,5,False
105560,1501,125189.01,2026-06-23 00:18:16,Food,Pune,POS,Net Banking,0,False
105561,693,2109.89,2026-04-19 06:21:42,Electronics,Bangalore,Mobile,UPI,3,False
105562,500,21574.55,2026-04-19 05:31:00,Electronics,Hyderabad,Mobile,UPI,2,False
105563,1790,140682.89,2026-03-07 12:51:18,Food,Mumbai,Mobile,Card,3,False
105564,1349,64105.04,2026-04-11 20:18:15,Food,Bangalore,POS,Net Banking,5,False
105565,1758,22727.89,2026-02-09 07:23:26,Food,Mumbai,Mobile,Net Banking,2,False
105566,590,15021.21,2026-05-03 11:49:36,Luxury,Hyderabad,Mobile,Card,2,False
105567,830,92847.4,2026-05-16 14:27:57,Jewelry,Bangalore,Mobile,UPI,2,False
105568,1572,88944.74,2026-04-16 13:49:08,Jewelry,Mumbai,Web,Wallet,5,False
105569,989,25395.01,2026-03-30 06:20:31,Food,Mumbai,Mobile,Net Banking,5,False
105570,1783,95689.91,2026-05-23 06:39:34,Electronics,Pune,Mobile,Card,5,False
105571,975,30568.45,2026-01-05 12:45:59,Electronics,Hyderabad,Mobile,Wallet,3,False
105572,1940,37784.36,2026-01-27 07:35:43,Food,Bangalore,Mobile,UPI,1,False
105573,1814,11470.7,2026-01-15 16:59:27,Jewelry,Mumbai,Mobile,Card,1,False
105574,754,125488.92,2026-05-01 20:14:04,Food,Pune,Mobile,Wallet,3,False
105575,569,76554.82,2026-01-03 13:53:03,Luxury,Chennai,Mobile,Net Banking,4,False
105576,787,117615.64,2026-03-11 08:00:12,Electronics,Hyderabad,POS,Card,1,False
105577,1195,99516.27,2026-01-27 16:43:36,Food,Delhi,POS,UPI,2,False
105578,1242,62533.71,2026-05-17 00:56:29,Food,Chennai,Web,Wallet,4,True
105579,1871,24129.05,2026-03-06 05:48:56,Luxury,Mumbai,Mobile,Net Banking,0,False
105580,1988,8218.98,2026-04-07 19:46:23,Luxury,Pune,Web,Wallet,3,False
105581,1530,120052.43,2026-05-12 02:04:41,Electronics,Mumbai,Mobile,UPI,5,True
105582,1873,146601.24,2026-02-16 18:08:01,Luxury,Delhi,POS,Net Banking,3,False
105583,1130,60703.47,2026-04-14 16:44:42,Food,Delhi,Mobile,Net Banking,4,False
105584,1711,82015.17,2026-03-03 03:14:11,Electronics,Hyderabad,Mobile,Net Banking,1,False
105585,944,34712.67,2026-01-26 19:46:45,Electronics,Delhi,Mobile,Card,5,False
105586,1261,36891.84,2026-01-19 04:30:11,Jewelry,Chennai,Mobile,UPI,5,False
105587,803,52047.96,2026-02-01 21:55:42,Jewelry,Pune,Mobile,UPI,5,False
105588,1379,56982.29,2026-04-30 10:41:55,Jewelry,Chennai,Mobile,Card,2,False
105589,1772,67808.41,2026-02-13 09:51:20,Food,Chennai,POS,Net Banking,5,False
105590,799,47770.91,2026-05-04 04:05:09,Jewelry,Mumbai,Web,Net Banking,1,False
105591,1277,63341.04,2026-03-14 14:40:37,Food,Pune,POS,Net Banking,5,False
105592,947,78928.83,2026-02-27 13:01:21,Food,Hyderabad,Mobile,Net Banking,2,False
105593,864,85030.46,2026-06-23 22:36:12,Jewelry,Delhi,POS,Net Banking,1,False
105594,1034,80996.64,2026-05-12 05:47:18,Food,Hyderabad,Web,Wallet,3,False
105595,765,84149.78,2026-01-08 19:45:58,Electronics,Hyderabad,POS,Net Banking,0,False
105596,636,30743.71,2026-04-27 02:00:44,Jewelry,Bangalore,Web,Net Banking,0,False
105597,1152,79961.56,2026-05-28 02:51:29,Food,Chennai,Web,Card,4,True
105598,1819,40075.95,2026-02-03 00:02:42,Food,Pune,Web,Wallet,5,False
105599,1549,122111.43,2026-01-17 02:05:04,Jewelry,Pune,Web,UPI,3,True
105600,1013,112331.32,2026-03-14 23:02:58,Electronics,Bangalore,Web,Card,2,False
105601,981,125066.56,2026-03-19 20:23:29,Jewelry,Hyderabad,POS,Wallet,0,False
105602,650,129719.41,2026-05-05 05:08:22,Electronics,Delhi,Mobile,Card,4,False
105603,825,70070.96,2026-05-12 20:19:28,Food,Pune,POS,Card,4,False
105604,1096,128368.3,2026-05-21 00:26:58,Electronics,Chennai,Mobile,Wallet,4,True
105605,1552,71124.7,2026-01-15 23:49:15,Jewelry,Pune,Web,Wallet,4,False
105606,820,50902.3,2026-06-05 14:05:45,Electronics,Mumbai,Web,Card,2,False
105607,1830,70953.73,2026-03-01 17:48:32,Jewelry,Delhi,Web,Wallet,2,False
105608,1106,96519.11,2026-05-08 13:00:08,Food,Delhi,POS,Net Banking,0,False
105609,1910,60357.35,2026-06-18 01:15:14,Electronics,Chennai,POS,Card,2,False
105610,1702,65903.7,2026-06-10 13:57:04,Luxury,Hyderabad,Web,UPI,5,False
105611,991,40965.6,2026-02-03 01:51:48,Jewelry,Chennai,POS,Net Banking,1,False
105612,1928,77502.73,2026-01-03 18:55:06,Food,Chennai,POS,Net Banking,3,False
105613,1750,109772.28,2026-01-10 17:39:51,Jewelry,Chennai,POS,UPI,1,False
105614,642,140715.07,2026-01-06 14:13:17,Electronics,Hyderabad,Web,Net Banking,2,False
105615,1287,85437.57,2026-02-21 14:27:27,Electronics,Delhi,POS,Card,2,False
105616,1092,113934.31,2026-02-13 03:00:22,Jewelry,Pune,Web,UPI,4,True
105617,543,53915.63,2026-03-27 03:46:42,Food,Pune,POS,Net Banking,1,False
105618,1934,90371.1,2026-05-07 07:41:31,Jewelry,Bangalore,Web,Card,3,False
105619,1495,59318.07,2026-05-17 22:40:39,Food,Mumbai,POS,Wallet,4,False
105620,1469,91289.04,2026-06-11 16:04:52,Jewelry,Chennai,Web,Wallet,1,False
105621,1515,146740.47,2026-05-24 09:43:50,Jewelry,Pune,Mobile,Card,3,False
105622,1418,77076.1,2026-06-17 04:35:20,Electronics,Mumbai,Web,Card,5,True
105623,1252,14345.63,2026-03-06 15:02:53,Food,Chennai,POS,UPI,4,False
105624,1069,45742.55,2026-05-21 06:05:08,Luxury,Mumbai,Mobile,Wallet,5,False
105625,718,143354.22,2026-04-05 12:55:29,Luxury,Chennai,Mobile,Card,4,False
105626,983,103909.79,2026-04-23 23:25:31,Food,Bangalore,Mobile,Wallet,2,False
105627,1158,68830.68,2026-03-28 17:52:20,Food,Bangalore,POS,UPI,1,False
105628,1875,125452.97,2026-06-13 21:30:55,Luxury,Bangalore,Mobile,Card,0,False
105629,1345,101934.45,2026-06-25 04:59:20,Jewelry,Mumbai,Mobile,UPI,1,False
105630,982,135733.49,2026-03-04 21:58:47,Food,Pune,POS,Wallet,2,False
105631,1818,96071.79,2026-01-28 00:49:15,Electronics,Pune,Mobile,Card,1,False
105632,602,67135.88,2026-04-02 00:26:56,Luxury,Pune,Mobile,UPI,3,True
105633,1049,144494.73,2026-03-22 19:26:24,Luxury,Chennai,POS,UPI,3,False
105634,1222,144485.93,2026-02-24 14:53:34,Electronics,Mumbai,Mobile,Wallet,4,False
105635,680,83567.89,2026-02-02 23:39:05,Luxury,Pune,Mobile,Wallet,5,False
105636,1716,36047.77,2026-06-23 16:40:40,Jewelry,Pune,POS,Net Banking,3,False
105637,1363,66084.26,2026-04-04 01:56:32,Electronics,Chennai,Web,Card,3,True
105638,1220,88657.45,2026-01-18 22:32:27,Jewelry,Hyderabad,Web,Card,2,False
105639,1419,40645.39,2026-05-27 00:29:48,Electronics,Delhi,Mobile,Card,3,False
105640,912,12386.63,2026-06-18 22:08:21,Jewelry,Pune,Web,Net Banking,2,False
105641,1502,104283.05,2026-01-10 00:54:42,Jewelry,Pune,Mobile,UPI,4,True
105642,759,27323.34,2026-06-02 23:31:14,Electronics,Chennai,POS,Card,1,False
105643,1952,87428.91,2026-06-05 05:29:19,Electronics,Hyderabad,Mobile,UPI,5,False
105644,982,87151.41,2026-01-07 23:23:52,Luxury,Chennai,Web,Wallet,1,False
105645,519,50144.27,2026-04-11 02:12:47,Jewelry,Pune,Web,UPI,4,True
105646,1399,45140.26,2026-01-08 15:59:51,Luxury,Chennai,Web,Wallet,0,False
105647,1025,44584.2,2026-01-21 17:00:13,Jewelry,Mumbai,Web,Wallet,1,False
105648,1159,8152.04,2026-04-07 04:08:55,Luxury,Hyderabad,POS,UPI,1,False
105649,1246,27450.3,2026-06-08 19:17:30,Electronics,Hyderabad,POS,Card,4,False
105650,1790,17538.23,2026-05-09 01:29:24,Jewelry,Hyderabad,Mobile,Wallet,0,False
105651,1480,82426.99,2026-04-08 02:33:16,Luxury,Mumbai,POS,Net Banking,3,True
105652,1604,56397.0,2026-02-16 22:04:33,Jewelry,Hyderabad,POS,Card,5,False
105653,1529,20791.0,2026-05-13 11:03:48,Electronics,Hyderabad,POS,Net Banking,4,False
